Date,Time,Open,High,Low,Close,Volume
2004-10-18,00:00,-26.64,352.95,-484.37,-67.77,0
2004-10-19,00:00,21.74,430.88,-312.64,-17.91,0
2004-10-20,00:00,-166.26,223.13,-352.95,-95.27,0
2004-10-21,00:00,-68.73,278.88,-358.58,-43.18,0
2004-10-22,00:00,-11.24,296.16,-633.07,-156.54,0
2004-10-25,00:00,-96.53,194.61,-456.2,-152.03,0
2004-10-26,00:00,-36.5,279.38,-529.93,-116.68,0
2004-10-27,00:00,67.9,313.46,-106.69,106.67,0
2004-10-28,00:00,-0.02,369.73,-244.6,-0.02,0
2004-10-29,00:00,61.41,465.61,-276.6,173.68,0
2004-11-01,00:00,43.02,414.79,-287.73,123.26,0
2004-11-02,00:00,117.14,666.77,-589.12,18.96,0
2004-11-03,00:00,-69.24,301.76,-472.17,5.81,0
2004-11-04,00:00,10.73,247.89,-528.7,-48.3,0
2004-11-05,00:00,-2.77,377.45,-187.47,64.39,0
2004-11-08,00:00,160.35,494.28,-249.09,121.2,0
2004-11-09,00:00,85.88,664.65,-217.97,46.04,0
2004-11-10,00:00,119.55,599.83,-477.59,133.2,0
2004-11-11,00:00,-32.75,404.21,-656.32,-120.02,0
2004-11-12,00:00,-49.58,337.08,-411.7,-34.15,0
2004-11-15,00:00,-80.26,91.41,-527.94,-158.34,0
2004-11-16,00:00,-18.11,511.02,-265.16,11.59,0
2004-11-17,00:00,-41.33,538.27,-462.56,9.85,0
2004-11-18,00:00,0.91,504.68,-470.88,-7.35,0
2004-11-19,00:00,109.02,487.58,-147.55,211.5,0
2004-11-22,00:00,68.05,433.05,-432.09,40.57,0
2004-11-23,00:00,-124.2,61.52,-626.34,-243.03,0
2004-11-24,00:00,-66.5,271.67,-395.0,26.49,0
2004-11-25,00:00,72.5,395.49,-522.27,-3.06,0
2004-11-26,00:00,40.75,343.84,-348.81,-11.77,0
2004-11-29,00:00,-25.24,365.08,-336.58,32.66,0
2004-11-30,00:00,-103.61,174.39,-213.25,-113.7,0
2004-12-01,00:00,-111.65,206.91,-762.06,-208.14,0
2004-12-02,00:00,-12.8,256.31,-386.43,-60.03,0
2004-12-03,00:00,-53.96,222.95,-480.2,-35.8,0
2004-12-06,00:00,-92.53,303.87,-517.19,-89.28,0
2004-12-07,00:00,-68.63,343.49,-235.74,39.82,0
2004-12-08,00:00,24.7,514.65,-220.59,26.84,0
2004-12-09,00:00,-88.05,222.38,-507.3,-127.74,0
2004-12-10,00:00,-113.2,382.94,-687.92,-141.99,0
2004-12-13,00:00,-49.76,531.56,-342.06,4.36,0
2004-12-14,00:00,-96.52,151.06,-253.87,-72.8,0
2004-12-15,00:00,29.59,179.59,-466.81,2.56,0
2004-12-16,00:00,171.22,677.09,-340.62,190.8,0
2004-12-17,00:00,-35.29,282.14,-494.43,-47.58,0
2004-12-20,00:00,12.6,411.34,-370.96,-1.6,0
2004-12-21,00:00,25.86,405.65,-390.69,-3.63,0
2004-12-22,00:00,-75.12,420.1,-384.31,53.78,0
2004-12-23,00:00,-76.15,259.81,-699.62,-167.07,0
2004-12-24,00:00,-93.22,400.92,-316.33,-64.34,0
2004-12-27,00:00,31.6,461.25,-256.17,114.24,0
2004-12-28,00:00,-28.58,203.87,-355.39,-118.66,0
2004-12-29,00:00,156.36,481.27,-416.03,75.54,0
2004-12-30,00:00,-18.49,235.31,-542.54,-107.22,0
2004-12-31,00:00,123.11,623.62,-207.7,207.85,0
2005-01-03,00:00,1173.2,1424.08,653.11,1084.82,0
2005-01-04,00:00,741.58,1120.73,314.03,752.81,0
2005-01-05,00:00,-368.95,13.37,-681.49,-394.7,0
2005-01-06,00:00,558.49,1106.73,315.87,630.77,0
2005-01-07,00:00,-31.23,433.5,-465.76,3.84,0
2005-01-10,00:00,-179.65,357.97,-654.17,-260.32,0
2005-01-11,00:00,-326.0,61.48,-472.26,-284.53,0
2005-01-12,00:00,217.78,444.84,-254.64,47.25,0
2005-01-13,00:00,666.68,985.97,376.95,614.95,0
2005-01-14,00:00,126.68,507.12,-302.81,115.96,0
2005-01-17,00:00,-33.38,434.24,-461.11,-62.87,0
2005-01-18,00:00,-187.49,270.98,-745.18,-235.12,0
2005-01-19,00:00,220.29,755.41,-205.65,293.75,0
2005-01-20,00:00,-207.72,100.91,-537.33,-296.94,0
2005-01-21,00:00,-209.68,166.43,-761.38,-259.65,0
2005-01-24,00:00,-64.91,303.99,-601.95,-89.73,0
2005-01-25,00:00,-184.3,-58.84,-458.45,-294.92,0
2005-01-26,00:00,86.21,379.09,34.59,98.87,0
2005-01-27,00:00,-314.44,76.53,-627.92,-385.75,0
2005-01-28,00:00,210.32,685.09,-261.27,179.83,0
2005-01-31,00:00,-678.3,-256.79,-1000.96,-654.25,0
2005-02-01,00:00,475.87,947.11,213.3,548.85,0
2005-02-02,00:00,972.88,1431.63,690.3,1115.42,0
2005-02-03,00:00,-442.54,-80.94,-516.41,-355.87,0
2005-02-04,00:00,-10.32,408.95,-298.04,35.47,0
2005-02-07,00:00,233.94,691.81,-59.35,250.88,0
2005-02-08,00:00,454.05,787.37,96.94,389.43,0
2005-02-09,00:00,634.76,1075.26,209.34,739.03,0
2005-02-10,00:00,365.3,539.98,-18.1,232.62,0
2005-02-11,00:00,672.24,870.47,159.08,655.55,0
2005-02-14,00:00,-213.84,409.53,-644.96,-263.44,0
2005-02-15,00:00,369.1,734.13,-153.28,348.26,0
2005-02-16,00:00,306.6,563.19,-14.19,225.58,0
2005-02-17,00:00,-317.18,-23.37,-645.3,-337.29,0
2005-02-18,00:00,195.9,411.37,-177.42,139.73,0
2005-02-21,00:00,286.01,609.75,-150.55,289.84,0
2005-02-22,00:00,962.48,1254.58,722.1,1009.8,0
2005-02-23,00:00,1153.22,1481.38,773.72,1147.2,0
2005-02-24,00:00,-63.67,113.82,-285.72,-101.87,0
2005-02-25,00:00,258.52,668.61,-139.4,292.91,0
2005-02-28,00:00,-97.94,357.32,-559.12,-64.56,0
2005-03-01,00:00,40.96,409.73,-434.18,-4.58,0
2005-03-02,00:00,928.43,1355.54,618.65,924.76,0
2005-03-03,00:00,-276.06,-2.35,-675.85,-367.5,0
2005-03-04,00:00,-97.62,264.97,-380.07,-113.73,0
2005-03-07,00:00,-406.77,293.24,-1030.7,-403.11,0
2005-03-08,00:00,1213.64,1591.36,804.26,1172.21,0
2005-03-09,00:00,1008.48,1472.28,763.61,1046.69,0
2005-03-10,00:00,879.65,1104.77,366.12,822.48,0
2005-03-11,00:00,156.24,557.46,-140.62,138.78,0
2005-03-14,00:00,-649.36,-501.4,-999.89,-804.86,0
2005-03-15,00:00,151.27,695.81,-179.31,291.04,0
2005-03-16,00:00,116.32,420.99,-205.45,182.29,0
2005-03-17,00:00,119.81,595.87,-189.36,285.64,0
2005-03-18,00:00,-148.11,405.6,-482.37,-29.33,0
2005-03-21,00:00,167.16,355.36,-208.86,94.59,0
2005-03-22,00:00,128.22,692.48,-25.72,230.76,0
2005-03-23,00:00,-104.57,456.41,-232.45,98.09,0
2005-03-24,00:00,-384.85,165.21,-968.08,-346.78,0
2005-03-25,00:00,-179.29,-15.05,-690.85,-322.2,0
2005-03-28,00:00,70.18,570.64,-478.42,31.73,0
2005-03-29,00:00,730.74,1060.93,401.52,809.05,0
2005-03-30,00:00,-120.27,418.69,-568.06,-168.65,0
2005-03-31,00:00,-89.74,290.0,-449.84,-19.75,0
2005-04-01,00:00,484.04,662.99,159.89,454.12,0
2005-04-04,00:00,571.45,886.23,271.44,533.48,0
2005-04-05,00:00,325.04,738.61,-25.6,367.19,0
2005-04-06,00:00,-673.34,-269.42,-725.93,-540.75,0
2005-04-07,00:00,1344.33,1907.04,872.73,1363.96,0
2005-04-08,00:00,467.29,960.11,89.08,538.99,0
2005-04-11,00:00,-408.99,-56.36,-921.22,-475.56,0
2005-04-12,00:00,274.69,672.22,-192.21,301.48,0
2005-04-13,00:00,-261.23,135.12,-627.05,-259.95,0
2005-04-14,00:00,450.88,593.19,116.37,447.64,0
2005-04-15,00:00,-275.39,155.17,-635.76,-291.15,0
2005-04-18,00:00,-556.55,-33.55,-1052.33,-587.7,0
2005-04-19,00:00,-410.51,-147.02,-704.86,-444.92,0
2005-04-20,00:00,834.46,1061.42,321.63,767.29,0
2005-04-21,00:00,-504.3,-175.31,-1055.92,-508.58,0
2005-04-22,00:00,-131.94,228.53,-288.34,6.78,0
2005-04-25,00:00,-167.71,328.83,-765.3,-208.95,0
2005-04-26,00:00,-993.49,-493.5,-1467.1,-1009.76,0
2005-04-27,00:00,7.98,250.48,-426.09,-61.49,0
2005-04-28,00:00,538.42,762.73,168.72,528.29,0
2005-04-29,00:00,-307.55,0.1,-641.37,-361.23,0
2005-05-02,00:00,252.6,573.07,-126.43,235.03,0
2005-05-03,00:00,-855.8,-465.94,-1309.26,-853.76,0
2005-05-04,00:00,182.4,560.12,6.39,354.89,0
2005-05-05,00:00,-90.61,214.45,-364.52,-68.29,0
2005-05-06,00:00,495.12,826.96,71.09,448.87,0
2005-05-09,00:00,298.99,812.41,-386.8,259.25,0
2005-05-10,00:00,415.68,794.62,-31.43,436.65,0
2005-05-11,00:00,-348.6,161.29,-785.72,-274.38,0
2005-05-12,00:00,-925.3,-608.57,-1411.2,-981.93,0
2005-05-13,00:00,119.06,449.15,-152.13,157.24,0
2005-05-16,00:00,255.32,756.11,-149.61,227.5,0
2005-05-17,00:00,347.38,562.16,-136.44,309.42,0
2005-05-18,00:00,453.1,801.15,236.48,490.0,0
2005-05-19,00:00,241.74,518.87,-127.77,295.6,0
2005-05-20,00:00,439.68,668.39,-6.46,409.63,0
2005-05-23,00:00,139.39,638.53,-131.72,200.49,0
2005-05-24,00:00,294.02,613.72,89.09,385.1,0
2005-05-25,00:00,-290.02,262.31,-796.19,-362.6,0
2005-05-26,00:00,690.14,1140.17,330.63,713.62,0
2005-05-27,00:00,1200.37,1589.59,754.55,1214.77,0
2005-05-30,00:00,585.83,908.57,-4.33,492.44,0
2005-05-31,00:00,157.88,632.7,-175.66,178.12,0
2005-06-01,00:00,773.62,1244.86,586.66,820.55,0
2005-06-02,00:00,771.97,1029.26,673.41,791.32,0
2005-06-03,00:00,-450.73,-149.04,-700.35,-460.01,0
2005-06-06,00:00,614.27,1097.62,398.46,711.45,0
2005-06-07,00:00,10.1,156.27,-367.78,-50.41,0
2005-06-08,00:00,198.8,621.33,25.54,314.63,0
2005-06-09,00:00,-186.59,434.88,-429.58,-34.88,0
2005-06-10,00:00,56.17,396.03,-373.75,15.03,0
2005-06-13,00:00,404.25,619.98,193.94,395.41,0
2005-06-14,00:00,926.86,1132.74,727.29,1002.09,0
2005-06-15,00:00,629.49,958.75,276.73,654.73,0
2005-06-16,00:00,131.87,510.32,-138.94,109.6,0
2005-06-17,00:00,-338.48,188.14,-687.86,-300.7,0
2005-06-20,00:00,545.47,963.14,163.9,519.49,0
2005-06-21,00:00,90.72,492.97,-151.83,140.47,0
2005-06-22,00:00,275.96,754.1,-98.37,399.43,0
2005-06-23,00:00,344.72,557.53,107.81,316.14,0
2005-06-24,00:00,-933.66,-628.51,-1370.89,-1037.35,0
2005-06-27,00:00,605.86,947.86,181.97,551.39,0
2005-06-28,00:00,-566.66,27.03,-996.98,-491.89,0
2005-06-29,00:00,625.8,864.32,188.64,581.92,0
2005-06-30,00:00,-179.94,134.21,-713.59,-275.56,0
2005-07-01,00:00,-1038.31,-582.84,-1295.24,-942.13,0
2005-07-04,00:00,435.71,926.9,-76.98,442.94,0
2005-07-05,00:00,-66.71,369.59,-502.15,-109.33,0
2005-07-06,00:00,-363.51,-49.96,-714.75,-362.68,0
2005-07-07,00:00,528.27,933.76,248.32,577.9,0
2005-07-08,00:00,231.19,481.43,-372.82,151.83,0
2005-07-11,00:00,261.29,734.6,-158.28,289.31,0
2005-07-12,00:00,-423.8,155.34,-942.64,-491.84,0
2005-07-13,00:00,508.02,826.63,108.22,470.77,0
2005-07-14,00:00,376.97,774.42,219.74,481.02,0
2005-07-15,00:00,84.95,453.43,-375.41,-1.42,0
2005-07-18,00:00,148.25,483.11,-329.93,48.92,0
2005-07-19,00:00,222.72,694.75,-324.7,221.79,0
2005-07-20,00:00,79.44,417.61,-326.16,-67.53,0
2005-07-21,00:00,-45.05,141.4,-443.69,-77.66,0
2005-07-22,00:00,352.91,871.87,127.06,389.18,0
2005-07-25,00:00,242.82,669.85,-159.66,320.91,0
2005-07-26,00:00,-61.5,606.96,-500.19,22.59,0
2005-07-27,00:00,-97.27,305.58,-443.38,-56.63,0
2005-07-28,00:00,144.08,464.73,-298.86,31.03,0
2005-07-29,00:00,-617.18,-255.01,-1149.11,-670.87,0
2005-08-01,00:00,-279.97,125.17,-456.69,-166.8,0
2005-08-02,00:00,-271.74,182.84,-686.2,-225.8,0
2005-08-03,00:00,807.56,1247.79,198.78,706.6,0
2005-08-04,00:00,-642.02,-271.75,-995.32,-544.49,0
2005-08-05,00:00,-597.87,-361.33,-1007.7,-656.29,0
2005-08-08,00:00,511.38,1003.44,71.68,595.26,0
2005-08-09,00:00,541.07,920.31,42.9,526.13,0
2005-08-10,00:00,-7.9,347.77,-393.32,-20.18,0
2005-08-11,00:00,-517.32,-24.66,-943.66,-506.73,0
2005-08-12,00:00,253.89,582.33,-54.24,189.9,0
2005-08-15,00:00,122.07,532.95,-430.11,80.97,0
2005-08-16,00:00,724.75,1029.34,358.95,744.76,0
2005-08-17,00:00,532.46,630.64,150.36,455.54,0
2005-08-18,00:00,-19.57,355.53,-551.2,15.79,0
2005-08-19,00:00,188.46,547.26,-254.27,223.07,0
2005-08-22,00:00,163.63,237.07,-85.1,54.29,0
2005-08-23,00:00,-694.52,-484.54,-1196.53,-726.5,0
2005-08-24,00:00,289.02,799.71,-101.15,334.36,0
2005-08-25,00:00,251.41,423.61,-382.9,53.86,0
2005-08-26,00:00,384.64,952.54,-88.0,426.51,0
2005-08-29,00:00,-500.44,-373.39,-886.26,-594.69,0
2005-08-30,00:00,201.4,447.81,-294.05,47.56,0
2005-08-31,00:00,667.1,1100.77,422.39,708.44,0
2005-09-01,00:00,151.71,438.62,-158.3,189.33,0
2005-09-02,00:00,-864.49,-282.66,-1122.92,-744.64,0
2005-09-05,00:00,592.45,929.69,-24.29,516.93,0
2005-09-06,00:00,-7.54,394.7,-541.82,-52.17,0
2005-09-07,00:00,136.6,568.31,-135.87,212.66,0
2005-09-08,00:00,37.83,167.1,-158.17,-21.95,0
2005-09-09,00:00,623.88,1009.26,5.94,537.47,0
2005-09-12,00:00,-708.93,-669.08,-1167.55,-893.63,0
2005-09-13,00:00,687.71,1010.89,186.74,723.66,0
2005-09-14,00:00,-700.28,-386.52,-1245.82,-811.74,0
2005-09-15,00:00,43.29,295.15,-245.3,27.09,0
2005-09-16,00:00,128.02,416.65,-387.73,83.34,0
2005-09-19,00:00,19.28,358.59,-523.99,-98.02,0
2005-09-20,00:00,-70.84,197.96,-512.23,-194.37,0
2005-09-21,00:00,-663.15,-331.28,-1255.83,-754.82,0
2005-09-22,00:00,-763.09,-523.5,-1085.75,-804.2,0
2005-09-23,00:00,667.16,1087.02,278.15,675.18,0
2005-09-26,00:00,-413.85,38.71,-1040.25,-455.3,0
2005-09-27,00:00,82.69,387.82,-468.41,-139.95,0
2005-09-28,00:00,114.92,416.13,-272.91,58.5,0
2005-09-29,00:00,32.37,361.32,-256.9,54.94,0
2005-09-30,00:00,135.92,637.52,-326.13,79.16,0
2005-10-03,00:00,626.07,1067.46,276.92,683.76,0
2005-10-04,00:00,-363.65,79.44,-732.28,-218.08,0
2005-10-05,00:00,56.57,606.25,-317.44,90.04,0
2005-10-06,00:00,-234.51,131.54,-688.83,-302.7,0
2005-10-07,00:00,293.31,862.3,-50.01,378.19,0
2005-10-10,00:00,-239.95,107.52,-555.0,-306.71,0
2005-10-11,00:00,895.52,920.62,452.73,795.45,0
2005-10-12,00:00,628.8,1204.92,223.26,636.36,0
2005-10-13,00:00,413.8,620.26,209.21,443.31,0
2005-10-14,00:00,-771.51,-508.81,-1305.21,-929.03,0
2005-10-17,00:00,425.09,793.29,110.79,509.94,0
2005-10-18,00:00,-7.95,398.28,-544.58,-96.56,0
2005-10-19,00:00,-508.51,-16.64,-878.36,-482.75,0
2005-10-20,00:00,162.55,688.55,-212.4,122.37,0
2005-10-21,00:00,1518.03,1900.27,1035.32,1507.21,0
2005-10-24,00:00,-200.5,-112.28,-504.59,-297.31,0
2005-10-25,00:00,-432.29,-134.01,-801.06,-405.1,0
2005-10-26,00:00,260.36,460.18,-139.11,320.79,0
2005-10-27,00:00,-305.86,206.37,-835.33,-220.09,0
2005-10-28,00:00,548.98,940.41,275.15,567.08,0
2005-10-31,00:00,-267.83,94.31,-487.53,-181.37,0
2005-11-01,00:00,-579.45,-127.81,-904.27,-568.57,0
2005-11-02,00:00,135.55,760.57,-288.26,199.46,0
2005-11-03,00:00,-530.83,-133.98,-967.99,-600.93,0
2005-11-04,00:00,-969.6,-739.04,-1383.14,-1049.54,0
2005-11-07,00:00,-243.78,75.65,-590.69,-285.17,0
2005-11-08,00:00,-54.23,512.73,-272.01,165.0,0
2005-11-09,00:00,-39.99,241.47,-484.33,-195.9,0
2005-11-10,00:00,638.75,976.54,407.86,646.75,0
2005-11-11,00:00,471.95,691.88,158.56,405.75,0
2005-11-14,00:00,-487.52,-63.4,-717.5,-435.58,0
2005-11-15,00:00,-436.56,-158.02,-874.96,-488.51,0
2005-11-16,00:00,61.18,341.55,16.92,87.63,0
2005-11-17,00:00,-117.33,454.13,-590.08,-54.65,0
2005-11-18,00:00,1224.89,1721.0,695.03,1213.81,0
2005-11-21,00:00,462.52,802.19,163.72,463.88,0
2005-11-22,00:00,907.82,1316.49,503.22,891.12,0
2005-11-23,00:00,467.42,814.55,159.35,395.32,0
2005-11-24,00:00,-123.72,204.43,-557.77,-229.42,0
2005-11-25,00:00,517.23,958.61,196.76,590.2,0
2005-11-28,00:00,183.0,338.12,-358.72,5.59,0
2005-11-29,00:00,575.08,839.94,261.97,536.48,0
2005-11-30,00:00,48.56,441.33,-201.48,146.64,0
2005-12-01,00:00,-186.22,-37.82,-616.31,-228.42,0
2005-12-02,00:00,-279.77,-132.69,-597.03,-280.46,0
2005-12-05,00:00,-186.19,373.99,-427.29,-81.02,0
2005-12-06,00:00,-252.92,45.85,-781.83,-290.3,0
2005-12-07,00:00,65.27,506.48,-308.6,74.66,0
2005-12-08,00:00,904.88,1250.05,479.01,918.72,0
2005-12-09,00:00,479.0,619.35,-23.32,348.02,0
2005-12-12,00:00,-140.33,118.22,-438.76,-119.77,0
2005-12-13,00:00,-151.64,-40.03,-506.3,-327.52,0
2005-12-14,00:00,173.8,615.25,-173.01,242.71,0
2005-12-15,00:00,779.01,1198.27,603.87,843.62,0
2005-12-16,00:00,-833.98,-563.77,-1157.19,-789.28,0
2005-12-19,00:00,-78.02,146.71,-304.67,-102.86,0
2005-12-20,00:00,-339.63,106.88,-990.32,-330.19,0
2005-12-21,00:00,724.49,923.48,383.82,674.63,0
2005-12-22,00:00,1107.91,1375.7,710.66,1129.51,0
2005-12-23,00:00,16.78,386.61,-316.99,68.7,0
2005-12-26,00:00,-49.83,268.53,-422.23,-59.85,0
2005-12-27,00:00,-36.97,251.45,-546.56,-178.06,0
2005-12-28,00:00,-222.58,277.2,-666.17,-192.81,0
2005-12-29,00:00,292.17,572.75,182.16,344.9,0
2005-12-30,00:00,-194.93,196.02,-480.88,-38.95,0
2006-01-02,00:00,254.34,635.12,-7.48,322.6,0
2006-01-03,00:00,310.71,545.01,-249.23,238.04,0
2006-01-04,00:00,-103.4,267.58,-555.73,-39.75,0
2006-01-05,00:00,366.55,787.28,165.62,460.68,0
2006-01-06,00:00,505.47,832.36,107.96,448.95,0
2006-01-09,00:00,96.53,404.0,-221.91,142.63,0
2006-01-10,00:00,-564.34,-121.29,-924.12,-488.59,0
2006-01-11,00:00,-269.37,152.97,-490.18,-149.4,0
2006-01-12,00:00,359.53,808.27,-115.03,380.5,0
2006-01-13,00:00,-109.57,432.47,-307.14,-6.97,0
2006-01-16,00:00,-772.41,-264.6,-1030.76,-689.71,0
2006-01-17,00:00,-97.06,330.35,-483.2,-109.25,0
2006-01-18,00:00,445.53,721.34,161.56,493.99,0
2006-01-19,00:00,544.79,953.54,187.22,533.98,0
2006-01-20,00:00,885.88,1289.3,473.1,862.6,0
2006-01-23,00:00,-209.09,317.35,-383.84,-93.12,0
2006-01-24,00:00,-488.46,-234.31,-975.78,-605.88,0
2006-01-25,00:00,-67.74,358.8,-564.79,-16.02,0
2006-01-26,00:00,696.58,1092.43,115.92,682.66,0
2006-01-27,00:00,-1224.71,-907.96,-1632.92,-1315.08,0
2006-01-30,00:00,-769.91,-346.04,-1047.38,-888.15,0
2006-01-31,00:00,-241.02,169.66,-586.75,-253.56,0
2006-02-01,00:00,277.31,700.84,-111.53,288.55,0
2006-02-02,00:00,-252.81,100.43,-299.1,-165.55,0
2006-02-03,00:00,-617.22,-350.74,-1069.05,-678.42,0
2006-02-06,00:00,-696.63,-363.05,-1291.52,-749.52,0
2006-02-07,00:00,-451.08,-52.45,-1058.29,-486.63,0
2006-02-08,00:00,332.37,684.26,-147.03,286.07,0
2006-02-09,00:00,-592.53,-117.75,-1007.37,-543.48,0
2006-02-10,00:00,-263.99,78.81,-692.97,-324.94,0
2006-02-13,00:00,271.03,616.45,-217.61,277.1,0
2006-02-14,00:00,132.27,443.49,-113.17,190.13,0
2006-02-15,00:00,126.78,398.03,-236.71,-8.12,0
2006-02-16,00:00,-367.46,20.57,-814.45,-342.39,0
2006-02-17,00:00,-513.37,-120.31,-830.74,-576.27,0
2006-02-20,00:00,-463.69,41.42,-990.3,-441.83,0
2006-02-21,00:00,-232.81,184.81,-451.58,-106.78,0
2006-02-22,00:00,-67.83,169.85,-385.81,-85.91,0
2006-02-23,00:00,243.69,804.57,-55.99,387.07,0
2006-02-24,00:00,114.4,372.23,-262.87,0.86,0
2006-02-27,00:00,-143.56,145.31,-371.32,-144.85,0
2006-02-28,00:00,238.27,718.65,-187.55,232.17,0
2006-03-01,00:00,93.77,478.78,-214.07,182.6,0
2006-03-02,00:00,-488.91,22.55,-1027.64,-493.81,0
2006-03-03,00:00,-57.13,292.74,-473.89,-81.61,0
2006-03-06,00:00,218.37,639.14,-131.74,398.08,0
2006-03-07,00:00,315.65,696.68,3.18,291.19,0
2006-03-08,00:00,-371.57,-203.74,-573.68,-312.62,0
2006-03-09,00:00,73.08,561.12,-264.93,42.01,0
2006-03-10,00:00,248.35,865.33,-343.47,296.9,0
2006-03-13,00:00,472.0,865.01,188.58,523.51,0
2006-03-14,00:00,54.09,451.82,-245.98,82.36,0
2006-03-15,00:00,-66.46,234.82,-586.07,-89.13,0
2006-03-16,00:00,-309.66,156.38,-669.52,-225.68,0
2006-03-17,00:00,459.52,1019.62,-87.72,452.34,0
2006-03-20,00:00,580.11,971.42,167.93,550.44,0
2006-03-21,00:00,-86.52,408.12,-540.49,-71.96,0
2006-03-22,00:00,94.5,454.83,-322.82,117.03,0
2006-03-23,00:00,-132.38,97.82,-704.44,-234.11,0
2006-03-24,00:00,-209.74,322.74,-521.6,-86.77,0
2006-03-27,00:00,277.88,677.26,2.19,257.37,0
2006-03-28,00:00,120.66,653.49,-188.21,286.2,0
2006-03-29,00:00,524.14,1066.46,310.03,648.13,0
2006-03-30,00:00,-449.19,-56.16,-899.97,-500.64,0
2006-03-31,00:00,-907.52,-397.22,-1304.18,-848.04,0
2006-04-03,00:00,-785.92,-272.21,-1150.69,-690.81,0
2006-04-04,00:00,743.97,1140.29,211.07,722.5,0
2006-04-05,00:00,728.27,1017.2,353.83,656.23,0
2006-04-06,00:00,-219.48,172.98,-477.34,-210.26,0
2006-04-07,00:00,511.74,897.34,312.95,574.33,0
2006-04-10,00:00,387.59,876.43,335.69,554.63,0
2006-04-11,00:00,25.68,265.27,-169.66,82.49,0
2006-04-12,00:00,292.04,963.53,-153.17,387.85,0
2006-04-13,00:00,-8.71,282.11,-408.25,18.82,0
2006-04-14,00:00,-332.51,18.87,-727.54,-314.43,0
2006-04-17,00:00,-215.39,86.93,-620.86,-268.25,0
2006-04-18,00:00,-911.41,-259.9,-1104.72,-755.36,0
2006-04-19,00:00,123.32,586.29,-411.23,36.96,0
2006-04-20,00:00,-872.97,-448.19,-1216.45,-867.34,0
2006-04-21,00:00,-333.11,37.13,-748.27,-360.42,0
2006-04-24,00:00,157.58,510.27,-103.73,155.75,0
2006-04-25,00:00,-74.74,181.28,-267.21,15.65,0
2006-04-26,00:00,56.43,432.38,-166.36,117.84,0
2006-04-27,00:00,-319.87,-87.53,-621.18,-394.5,0
2006-04-28,00:00,906.66,1231.76,581.0,934.41,0
2006-05-01,00:00,-270.37,-51.78,-469.96,-262.52,0
2006-05-02,00:00,-196.43,452.6,-648.27,-124.79,0
2006-05-03,00:00,-177.24,128.2,-606.2,-156.88,0
2006-05-04,00:00,480.32,939.37,196.9,584.89,0
2006-05-05,00:00,-755.37,-329.52,-1126.87,-769.01,0
2006-05-08,00:00,-573.1,-308.86,-907.94,-573.57,0
2006-05-09,00:00,68.7,483.94,-243.68,86.06,0
2006-05-10,00:00,-679.3,-370.89,-1126.02,-727.86,0
2006-05-11,00:00,190.05,691.84,-46.46,252.6,0
2006-05-12,00:00,-437.25,-61.44,-945.27,-462.54,0
2006-05-15,00:00,181.16,624.57,106.09,401.33,0
2006-05-16,00:00,285.39,862.08,-76.11,334.59,0
2006-05-17,00:00,-213.34,252.85,-725.21,-244.59,0
2006-05-18,00:00,122.63,514.57,-274.48,163.28,0
2006-05-19,00:00,-256.74,72.14,-568.07,-176.53,0
2006-05-22,00:00,113.46,397.56,-234.95,64.22,0
2006-05-23,00:00,238.86,718.25,-299.8,212.07,0
2006-05-24,00:00,355.52,710.84,-90.42,320.55,0
2006-05-25,00:00,-137.4,335.84,-356.32,-81.58,0
2006-05-26,00:00,-675.77,-362.45,-1035.69,-690.23,0
2006-05-29,00:00,-295.87,-55.21,-684.99,-335.26,0
2006-05-30,00:00,556.62,1026.41,497.57,569.48,0
2006-05-31,00:00,-1303.3,-675.78,-1561.76,-1206.84,0
2006-06-01,00:00,583.84,1086.77,283.57,665.89,0
2006-06-02,00:00,657.42,1130.25,231.61,707.76,0
2006-06-05,00:00,-303.44,59.91,-610.91,-286.32,0
2006-06-06,00:00,-421.57,-150.36,-682.42,-519.8,0
2006-06-07,00:00,-464.41,138.48,-806.92,-343.29,0
2006-06-08,00:00,9.49,347.69,-129.03,-11.72,0
2006-06-09,00:00,-520.18,-49.02,-1054.19,-585.6,0
2006-06-12,00:00,-30.1,371.04,-506.75,-12.72,0
2006-06-13,00:00,568.72,1241.73,284.2,636.55,0
2006-06-14,00:00,352.27,728.56,-200.92,236.46,0
2006-06-15,00:00,299.14,632.76,24.03,292.96,0
2006-06-16,00:00,762.31,1231.51,556.55,774.68,0
2006-06-19,00:00,270.42,612.69,-164.45,170.12,0
2006-06-20,00:00,-626.86,-321.45,-960.46,-597.06,0
2006-06-21,00:00,-455.58,-48.47,-813.72,-419.94,0
2006-06-22,00:00,-119.83,232.76,-404.16,-99.93,0
2006-06-23,00:00,412.8,876.61,119.23,553.22,0
2006-06-26,00:00,-786.69,-361.58,-945.56,-772.25,0
2006-06-27,00:00,-557.0,-99.92,-866.42,-452.53,0
2006-06-28,00:00,46.09,383.61,-446.48,41.5,0
2006-06-29,00:00,980.11,1367.94,624.18,981.31,0
2006-06-30,00:00,26.46,414.53,-448.1,-17.96,0
2006-07-03,00:00,218.25,546.43,0.9,235.65,0
2006-07-04,00:00,276.22,692.59,-9.73,385.37,0
2006-07-05,00:00,173.41,550.26,-447.95,82.53,0
2006-07-06,00:00,88.77,258.31,-219.0,-29.4,0
