Date	Time	Open	High	Low	Close	Volume
1998-11-25	0:00	-20.67	365.92	-352.39	-30.02	0
1998-11-26	0:00	7.34	459.57	-14.7	198.32	0
1998-11-27	0:00	2.11	416.06	-444.1	-49.16	0
1998-11-30	0:00	5.36	447.77	-287.84	38.37	0
1998-12-01	0:00	18.1	480.03	-352.64	50.76	0
1998-12-02	0:00	13.04	317.58	-305.64	13.72	0
1998-12-03	0:00	-15.78	518.24	-105.36	244.31	0
1998-12-04	0:00	14.72	330.68	-338.03	63.37	0
1998-12-07	0:00	-7.74	454.7	-312.43	83.53	0
1998-12-08	0:00	13.71	576.99	-556.45	49.36	0
1998-12-09	0:00	-24.14	540.54	-565.12	-29.99	0
1998-12-10	0:00	8.32	368.22	-424.82	-18.18	0
1998-12-11	0:00	4.87	238.65	-399.59	-5.47	0
1998-12-14	0:00	2.02	358.92	-428.69	46.15	0
1998-12-15	0:00	-8.32	667.47	-564.64	53.44	0
1998-12-16	0:00	-29.19	286.91	-496.58	-98.17	0
1998-12-17	0:00	1.85	406.19	-429.08	2.97	0
1998-12-18	0:00	-13.85	540.89	-375.33	44.96	0
1998-12-21	0:00	8.94	388.01	-81.25	91.16	0
1998-12-22	0:00	6.25	65.39	-516.11	-152.14	0
1998-12-23	0:00	23.37	492.19	-584.45	-46.51	0
1998-12-24	0:00	34.1	397.32	-468.26	-28.65	0
1998-12-25	0:00	29.75	665.06	-333.12	112.63	0
1998-12-28	0:00	-3.07	368.24	-394.21	-50.08	0
1998-12-29	0:00	-19.14	202.84	-419.33	-1.69	0
1998-12-30	0:00	16.47	170.45	-530.93	-226.33	0
1998-12-31	0:00	5.51	416	-424.87	-20.53	0
1999-01-01	0:00	-9.89	468.34	-369.48	-24.79	0
1999-01-04	0:00	-19.8	294.02	-329.1	-44.99	0
1999-01-05	0:00	-16.63	412.56	-498.66	18.78	0
1999-01-06	0:00	7.53	67.65	-469.85	-95.82	0
1999-01-07	0:00	19.19	456.5	-187.75	94.58	0
1999-01-08	0:00	23.98	461.43	-612.04	-40.54	0
1999-01-11	0:00	9.88	342.42	-499.14	-72.46	0
1999-01-12	0:00	0.05	342.76	-586.56	-119.01	0
1999-01-13	0:00	14.3	459.46	-495.21	83.02	0
1999-01-14	0:00	7.49	284.8	-371.06	-59.57	0
1999-01-15	0:00	3.15	639.09	-282.1	131.5	0
1999-01-18	0:00	1.81	338.21	-537.35	-182.53	0
1999-01-19	0:00	-1.75	466.07	-501.7	41.93	0
1999-01-20	0:00	-3.92	431.75	-445.99	-45.98	0
1999-01-21	0:00	20.39	295.35	-392.81	15.85	0
1999-01-22	0:00	24.69	580.05	-240.73	205.65	0
1999-01-25	0:00	26.35	501.43	-402.4	-1.57	0
1999-01-26	0:00	23.69	328.57	-434.08	7.56	0
1999-01-27	0:00	-10.05	332.75	-512.22	-126.81	0
1999-01-28	0:00	4.35	438.16	-371.43	101.22	0
1999-01-29	0:00	21.02	467.48	-212.09	28.64	0
1999-02-01	0:00	15.88	106.83	-423.19	-96.77	0
1999-02-02	0:00	32.07	411.8	-128.25	43.53	0
1999-02-03	0:00	18.15	549.05	-165.38	56.77	0
1999-02-04	0:00	1.96	391.76	-300.34	0.01	0
1999-02-05	0:00	-1.09	452.11	-415.41	-28.15	0
1999-02-08	0:00	35.2	524.34	-386.15	102.47	0
1999-02-09	0:00	34.42	428.52	-84.33	206.16	0
1999-02-10	0:00	25.19	426.67	-501.63	-66.23	0
1999-02-11	0:00	-22.36	549.55	-216.59	71.03	0
1999-02-12	0:00	-3.26	462.81	-289.76	99.89	0
1999-02-15	0:00	-11.29	153.22	-315.89	-173.23	0
1999-02-16	0:00	0.28	181.35	-262.75	26.05	0
1999-02-17	0:00	22.89	262.35	-200.68	-5.67	0
1999-02-18	0:00	0.42	289.91	-513.48	-33.38	0
1999-02-19	0:00	-3.18	516.79	-472.82	-22.54	0
1999-02-22	0:00	39.05	397.19	-482.75	2.4	0
1999-02-23	0:00	26.58	449.11	-393.13	42.76	0
1999-02-24	0:00	-25.12	165.81	-332.6	-114.59	0
1999-02-25	0:00	8.6	250.86	-482.36	-39.41	0
1999-02-26	0:00	16.11	316.04	-465.75	23.58	0
1999-03-01	0:00	-28.94	358.07	-566.51	-51.86	0
1999-03-02	0:00	-23.2	308.18	-546.12	1.26	0
1999-03-03	0:00	-17.41	387.08	-589.71	-76.82	0
1999-03-04	0:00	2.06	434.41	-448.99	-72.06	0
1999-03-05	0:00	-0.64	522.35	-251.57	173.18	0
1999-03-08	0:00	-2.35	571.61	-314.59	113.77	0
1999-03-09	0:00	26.53	522.51	-199.55	99.5	0
1999-03-10	0:00	23.89	527.55	-393.33	-5.72	0
1999-03-11	0:00	-16.57	236.46	-544.15	-88.31	0
1999-03-12	0:00	19.52	493.03	-274.46	-7.7	0
1999-03-15	0:00	0.5	348.76	-353.94	-154.43	0
1999-03-16	0:00	3.98	434.41	-627.8	-36.42	0
1999-03-17	0:00	3.54	129.7	-539.54	-274.35	0
1999-03-18	0:00	-22.43	362.22	-455.68	-27.3	0
1999-03-19	0:00	-17.84	479.45	-468.45	7.81	0
1999-03-22	0:00	-4.69	485.06	-429.08	-55.98	0
1999-03-23	0:00	6.25	431.39	-45.42	128.15	0
1999-03-24	0:00	-16.51	401.34	-486.88	-15.48	0
1999-03-25	0:00	1.14	326.07	-480.76	-136.95	0
1999-03-26	0:00	24.01	428.31	-457.32	35.1	0
1999-03-29	0:00	10.41	350.03	-573.95	-29.12	0
1999-03-30	0:00	21.52	358.03	-342.02	57.13	0
1999-03-31	0:00	17.23	401.81	-499.86	-45.71	0
1999-04-01	0:00	4.7	498.72	-281.42	185.95	0
1999-04-02	0:00	-2.87	292.33	-448.45	-66.13	0
1999-04-05	0:00	8.14	266.09	-480.06	-101.67	0
1999-04-06	0:00	14.26	183.75	-420.08	-65.2	0
1999-04-07	0:00	16	358.52	-427.89	-56.34	0
1999-04-08	0:00	-2.25	354.32	-413.09	-103.74	0
1999-04-09	0:00	28.18	349.41	-256.33	-49.27	0
1999-04-12	0:00	-26.7	294.69	-345.18	-11.78	0
1999-04-13	0:00	-12.7	207.67	-489.93	-63.95	0
1999-04-14	0:00	2.8	360.37	-364.54	-93.53	0
1999-04-15	0:00	-7.06	347.3	-351.46	-17.6	0
1999-04-16	0:00	-30.35	465.25	-537.3	13.54	0
1999-04-19	0:00	-22.29	464.05	-558.97	-69.6	0
1999-04-20	0:00	-0.01	349.22	-376.16	25.41	0
1999-04-21	0:00	13.45	567.3	-582.37	45.28	0
1999-04-22	0:00	12.95	354.33	-540.76	-86.4	0
1999-04-23	0:00	18.07	331.97	-310.93	-81.43	0
1999-04-26	0:00	-24.94	411.35	-490.04	-75.59	0
1999-04-27	0:00	-1.36	347.96	-342.18	-1.2	0
1999-04-28	0:00	-2.18	325.78	-609.17	-196.81	0
1999-04-29	0:00	-16.45	317.57	-406.7	-2.85	0
1999-04-30	0:00	-5.99	266.99	-512.3	-34.73	0
1999-05-03	0:00	0.11	304.72	-302.76	-2.7	0
1999-05-04	0:00	-6.12	280.55	-318.63	79.63	0
1999-05-05	0:00	-6.4	291.64	-423.17	13.25	0
1999-05-06	0:00	-12.77	381.49	-338.54	93.06	0
1999-05-07	0:00	6.27	321.63	-446.89	-30.73	0
1999-05-10	0:00	23.07	529.12	-412.56	93.6	0
1999-05-11	0:00	-10.51	502.34	-673.26	-128.23	0
1999-05-12	0:00	-8.97	149.6	-459.77	13.31	0
1999-05-13	0:00	20.57	393.2	-392.95	-18.71	0
1999-05-14	0:00	28.93	473.69	-265.87	57.85	0
1999-05-17	0:00	-21.82	190.74	-439.11	-138.18	0
1999-05-18	0:00	-9.52	381.27	-412.67	-101.38	0
1999-05-19	0:00	2.44	287.37	-244.01	-100.63	0
1999-05-20	0:00	-1.49	330.91	-490.26	-57.84	0
1999-05-21	0:00	16.01	403.88	-240.33	121.43	0
1999-05-24	0:00	-12.06	408.5	-222.92	19.74	0
1999-05-25	0:00	-0.83	394.54	-660.55	-21.34	0
1999-05-26	0:00	-23.43	317.89	-383.95	61.54	0
1999-05-27	0:00	31.24	417.73	-350.35	141.19	0
1999-05-28	0:00	5.21	164.67	-361.39	-69.78	0
1999-05-31	0:00	-21.79	209.61	-367.57	-66.34	0
1999-06-01	0:00	18.51	373.82	-295.78	107.03	0
1999-06-02	0:00	-8.18	307.21	-490.45	-1.06	0
1999-06-03	0:00	-11.45	266.1	-312.72	-4.11	0
1999-06-04	0:00	12.98	251.8	-418.21	-41.05	0
1999-06-07	0:00	27.33	292.19	-444.83	-31.03	0
1999-06-08	0:00	17.59	518.32	-571.5	-62.9	0
1999-06-09	0:00	-2.64	464.03	-325.88	-7.01	0
1999-06-10	0:00	0.21	500.42	-120.95	8.62	0
1999-06-11	0:00	6.87	143.29	4.2	60.88	0
1999-06-14	0:00	27.23	565.35	-300.84	62.09	0
1999-06-15	0:00	23.57	98.74	-306.52	-102.17	0
1999-06-16	0:00	14.07	247.79	-361.41	80.35	0
1999-06-17	0:00	5.74	626.63	-383.92	73.55	0
1999-06-18	0:00	11.27	494.1	-169.2	129.46	0
1999-06-21	0:00	-20.79	480.76	-476.66	57.49	0
1999-06-22	0:00	-30.67	371.28	-251.24	29.34	0
1999-06-23	0:00	40.29	242.22	-226.47	51.35	0
1999-06-24	0:00	14.68	416.09	-450.73	-48.93	0
1999-06-25	0:00	-12.94	220.7	-416.59	-32.8	0
1999-06-28	0:00	1.11	208.07	-218.76	87.21	0
1999-06-29	0:00	6.29	453.19	-299.87	59.39	0
1999-06-30	0:00	-10.38	273.33	-591.16	-104.6	0
1999-07-01	0:00	0.17	216.11	-617.18	-209.83	0
1999-07-02	0:00	29.59	405.38	-458.95	-9.37	0
1999-07-05	0:00	-10.84	708.54	-314.41	179.9	0
1999-07-06	0:00	-11.7	549.04	-616.16	-133.95	0
1999-07-07	0:00	8.62	457.27	-290.65	110.01	0
1999-07-08	0:00	19.18	581.38	-631.21	27.09	0
1999-07-09	0:00	2.42	176.93	-280.36	-108.55	0
1999-07-12	0:00	-14.28	562.99	-229.09	152.49	0
1999-07-13	0:00	11.25	291.78	-435.69	-40.57	0
1999-07-14	0:00	-31.76	444.4	-423.9	26.52	0
1999-07-15	0:00	-19.45	95.69	-312.82	-157.04	0
1999-07-16	0:00	18.81	592.52	-304.76	80.49	0
1999-07-19	0:00	-18.69	249.01	-356.25	-98.96	0
1999-07-20	0:00	-0.24	334.22	-628.85	-81.1	0
1999-07-21	0:00	-16.33	483.9	-524.42	22.5	0
1999-07-22	0:00	3.06	409.32	-274.04	-21.1	0
1999-07-23	0:00	9.99	514.33	-87.78	203.5	0
1999-07-26	0:00	-5.55	423.4	-369.42	-5.7	0
1999-07-27	0:00	7.38	395.14	-357.25	15.38	0
1999-07-28	0:00	9.45	490.98	-259.89	-5.79	0
1999-07-29	0:00	-8.04	533.42	-188.63	115.95	0
1999-07-30	0:00	-20.55	386.92	-626.66	-83.06	0
1999-08-02	0:00	11.31	157.11	-363.37	-113.25	0
1999-08-03	0:00	6.33	472.47	-426.03	82.49	0
1999-08-04	0:00	-15.95	408.79	-264.25	146.12	0
1999-08-05	0:00	23.23	381.98	-278.23	40.7	0
1999-08-06	0:00	17.35	558.07	-279.43	146.97	0
1999-08-09	0:00	-9.44	352.91	-208.72	95.38	0
1999-08-10	0:00	-6.03	175.63	-540.75	-63.38	0
1999-08-11	0:00	-12.13	477.04	-246.35	131.68	0
1999-08-12	0:00	0.72	244.47	-655.91	-127.62	0
1999-08-13	0:00	1.88	289.09	-622.45	-101.22	0
1999-08-16	0:00	3.94	250.62	-446.5	-157.48	0
1999-08-17	0:00	11.09	372.6	-417.23	-26.73	0
1999-08-18	0:00	11.27	535.86	-321.54	111.84	0
1999-08-19	0:00	5.92	434.38	-205.08	137.77	0
1999-08-20	0:00	0.7	433.32	-175.1	85.67	0
1999-08-23	0:00	2.49	290.35	-587.15	-97.93	0
1999-08-24	0:00	-32.98	100.44	-322.33	-106.35	0
1999-08-25	0:00	-15.04	286.84	-372.9	-63.01	0
1999-08-26	0:00	8.77	327.47	-410.07	-19.53	0
1999-08-27	0:00	6.05	250.08	-399.54	-55.2	0
1999-08-30	0:00	13.62	284.9	-502.2	27.85	0
1999-08-31	0:00	-14.21	355.15	-249.37	116.24	0
1999-09-01	0:00	5.79	236.34	-544.82	-5.15	0
1999-09-02	0:00	-10.6	382.9	-416.09	17.26	0
1999-09-03	0:00	5.47	461.77	-632.1	-89.42	0
1999-09-06	0:00	-0.64	316.9	-395.46	36.72	0
1999-09-07	0:00	0.93	112.8	-253.78	-74.26	0
1999-09-08	0:00	3.29	37.1	-301.58	-118.21	0
1999-09-09	0:00	6.85	128.44	-153.52	21.27	0
1999-09-10	0:00	-8.07	205.68	-486.3	-152.39	0
1999-09-13	0:00	21.23	574.29	-296.36	105.53	0
1999-09-14	0:00	9.42	421.19	-324.29	21.18	0
1999-09-15	0:00	15.36	725.94	-368.75	136.81	0
1999-09-16	0:00	4.67	329.88	-313.93	-10.14	0
1999-09-17	0:00	5.85	287.67	-375.24	10.42	0
1999-09-20	0:00	-1.04	304.67	-393.91	-54.56	0
1999-09-21	0:00	-21.58	317.44	-410.04	31.62	0
1999-09-22	0:00	-14.85	203.34	-415.9	-81.4	0
1999-09-23	0:00	5.11	275.47	-525	-66.7	0
1999-09-24	0:00	-27.53	371.22	-314.34	16.38	0
1999-09-27	0:00	1.58	336.46	-267.51	44.81	0
1999-09-28	0:00	11.73	316.3	-287.81	31.52	0
1999-09-29	0:00	6.64	326.12	-346.64	-18.11	0
1999-09-30	0:00	-22.43	179.49	-456.78	-41.27	0
1999-10-01	0:00	24.03	567.03	-369.6	7.57	0
1999-10-04	0:00	15.91	498.86	-507.43	-8.98	0
1999-10-05	0:00	9.62	437.66	-367.51	-31.41	0
1999-10-06	0:00	23.41	366.28	-401.47	-56.86	0
1999-10-07	0:00	11.64	265.48	-398.76	-10.71	0
1999-10-08	0:00	-7.34	413.44	-198.02	49.3	0
1999-10-11	0:00	-25.93	206.06	-198.6	-51.88	0
1999-10-12	0:00	-1.92	372.36	-503.61	-100.9	0
1999-10-13	0:00	4.98	270.86	-422.21	-212.12	0
1999-10-14	0:00	16.51	292.54	-241.5	29.31	0
1999-10-15	0:00	11.91	260.62	-118.19	-51.99	0
1999-10-18	0:00	-10.92	381.91	-187.73	47.68	0
1999-10-19	0:00	3.31	616.26	-416.23	84.25	0
1999-10-20	0:00	-28.51	252.79	-496.34	-121.51	0
1999-10-21	0:00	-16.72	373.32	-296.15	-3.12	0
1999-10-22	0:00	-0.44	580.47	-334.33	29.61	0
1999-10-25	0:00	13.33	143.27	-518.54	-151.5	0
1999-10-26	0:00	-10.9	337.06	-494.86	-92.02	0
1999-10-27	0:00	1.68	325.15	-502.27	-3.02	0
1999-10-28	0:00	4.41	366.3	-324.31	32.53	0
1999-10-29	0:00	-6.71	214.04	-125.95	28.88	0
1999-11-01	0:00	-14.4	249.98	-628.61	-117.86	0
1999-11-02	0:00	1.67	547.17	-321.81	82.23	0
1999-11-03	0:00	5.76	475.58	-297.26	69.25	0
1999-11-04	0:00	-26.72	192.88	-318.56	-29.92	0
1999-11-05	0:00	-13.31	243.01	-483.46	-122.08	0
1999-11-08	0:00	5.31	333.79	-379.64	20.11	0
1999-11-09	0:00	-2.31	510.15	-425.88	-31.56	0
1999-11-10	0:00	-16.23	424.19	-186.41	136.12	0
1999-11-11	0:00	18.54	370.72	-428.06	-10.45	0
1999-11-12	0:00	7.22	336.46	-424.68	14.5	0
1999-11-15	0:00	-16.25	234.88	-448.9	-56.36	0
1999-11-16	0:00	6.86	280.73	-467.7	33	0
1999-11-17	0:00	-4.79	517.81	-383.34	-65.97	0
1999-11-18	0:00	0.81	458.21	-512.8	36.52	0
1999-11-19	0:00	15.1	244.66	-241.58	-21.02	0
1999-11-22	0:00	-1.21	442.27	-183.73	47.7	0
1999-11-23	0:00	-6.96	325.11	-485.06	-49.31	0
1999-11-24	0:00	11.97	433.01	-229.4	15.97	0
1999-11-25	0:00	-18.89	517.94	-306.79	75.26	0
1999-11-26	0:00	-14.67	558.32	-272.33	221.86	0
1999-11-29	0:00	4.78	498.89	-442.68	84.58	0
1999-11-30	0:00	10.64	281.86	-350	-57.02	0
1999-12-01	0:00	-6.78	230.29	-572.01	-72.21	0
1999-12-02	0:00	-8.86	382.76	-321.91	35.56	0
1999-12-03	0:00	2.41	505.12	-492.3	-9.6	0
1999-12-06	0:00	-6.4	315.41	-356.51	-9.6	0
1999-12-07	0:00	-3.88	416.32	-409.16	-12.46	0
1999-12-08	0:00	12.38	345.04	-345.04	11.17	0
1999-12-09	0:00	4.48	322.23	-331.28	74.46	0
1999-12-10	0:00	-9.48	329.95	-478.98	-72.73	0
1999-12-13	0:00	-5.1	491.91	-235.41	101.18	0
1999-12-14	0:00	8.78	316.26	-163.65	98.85	0
1999-12-15	0:00	14.62	453.8	-383.15	22.31	0
1999-12-16	0:00	7.95	334.09	-497.41	-38.2	0
1999-12-17	0:00	4.41	438.95	-104.43	88.27	0
1999-12-20	0:00	8.14	361.29	-417.99	-56.01	0
1999-12-21	0:00	-28.31	130.02	-583.6	-53.74	0
1999-12-22	0:00	27.58	543.28	-324.42	81.35	0
1999-12-23	0:00	7.6	276.1	-428.76	-30.57	0
1999-12-24	0:00	-27.47	534.94	-175.05	95.32	0
1999-12-27	0:00	10.96	391.75	-291.96	83.32	0
1999-12-28	0:00	-8.13	375.16	-473.21	-119.6	0
1999-12-29	0:00	7.74	181.48	-323.78	-80.85	0
1999-12-30	0:00	27.64	535.04	-353.27	162.27	0
1999-12-31	0:00	5.45	363.52	-355.16	9.68	0
2000-01-03	0:00	10.38	387.3	-241.56	12.66	0
2000-01-04	0:00	-51.03	181.35	-382.58	-89.21	0
2000-01-05	0:00	-101.24	55.55	-630.32	-251.09	0
2000-01-06	0:00	123.55	465.83	-567.01	42.48	0
2000-01-07	0:00	6.43	561.29	-501.14	-49.69	0
2000-01-10	0:00	-38.62	80.78	-322.44	-146.74	0
2000-01-11	0:00	30.58	272.98	-471.34	8.09	0
2000-01-12	0:00	13.83	512.2	-348.97	203.98	0
2000-01-13	0:00	-109.05	276.55	-577.02	-57.24	0
2000-01-14	0:00	4.14	283.33	-214.33	110.42	0
2000-01-17	0:00	-28.79	390.36	-298.11	-29.44	0
2000-01-18	0:00	77.83	537.88	-334.89	73.41	0
2000-01-19	0:00	35.78	489.65	-34.81	102.1	0
2000-01-20	0:00	69.32	424.63	-238.2	111.38	0
2000-01-21	0:00	-60.48	272.18	-493.13	-113.35	0
2000-01-24	0:00	70.14	462.45	-379.96	114.7	0
2000-01-25	0:00	37.9	446.88	-432.56	-10.89	0
2000-01-26	0:00	19.38	424.43	-618.63	-122.26	0
2000-01-27	0:00	91.98	547.28	-153.33	114	0
2000-01-28	0:00	79.67	534.64	-237.36	108.64	0
2000-01-31	0:00	-39.7	340.4	-320.46	-20.82	0
2000-02-01	0:00	139.33	758.77	-234.85	261.06	0
2000-02-02	0:00	123.43	651.82	-353.19	132.6	0
2000-02-03	0:00	40.17	385.83	-312.43	-14.69	0
2000-02-04	0:00	11.96	350.67	-585.43	-100.68	0
2000-02-07	0:00	-6.42	265.43	-312.25	-57.5	0
2000-02-08	0:00	-84.3	332.29	-283.83	-8.02	0
2000-02-09	0:00	-107.73	312.22	-374.25	-85.57	0
2000-02-10	0:00	17.41	168.73	-572.27	-208.48	0
2000-02-11	0:00	-109.9	334.01	-513.52	-1.53	0
2000-02-14	0:00	-98.96	12.77	-450.96	-171.15	0
2000-02-15	0:00	-61.64	308.06	-480.22	-61.85	0
2000-02-16	0:00	20.28	404.89	-451.73	-2.36	0
2000-02-17	0:00	-84.7	371.31	-477.98	-94.34	0
2000-02-18	0:00	52.84	390.17	-504.17	81.64	0
2000-02-21	0:00	-88.53	314.45	-405.3	-93.55	0
2000-02-22	0:00	-19.59	668.89	-537.05	58.33	0
2000-02-23	0:00	103.02	695.29	-251.18	165.75	0
2000-02-24	0:00	-35.49	362.79	-533.78	9.63	0
2000-02-25	0:00	-21.74	191.92	-599.52	-47.63	0
2000-02-28	0:00	116.72	546.34	-104.54	211.4	0
2000-02-29	0:00	138.97	561.57	-152.76	233.11	0
2000-03-01	0:00	172.48	531.19	-289.14	180.59	0
2000-03-02	0:00	9.16	373.43	-483.73	-58.19	0
2000-03-03	0:00	-14.98	421.27	-426.96	28.94	0
2000-03-06	0:00	231.54	577.19	-52.51	267.71	0
2000-03-07	0:00	-24.15	275.84	-250.3	22.61	0
2000-03-08	0:00	-108.57	325.29	-410.88	-55.8	0
2000-03-09	0:00	-27.66	389.05	-382.73	-85.71	0
2000-03-10	0:00	5.12	532.28	-380.77	64.22	0
2000-03-13	0:00	-25.97	331.1	-505.7	-104.97	0
2000-03-14	0:00	-64.85	442.02	-476.37	-48.92	0
2000-03-15	0:00	33.94	135.26	-442.6	12.48	0
2000-03-16	0:00	-118.47	475.18	-242.36	142.09	0
2000-03-17	0:00	3.47	298.9	-384.82	-23.9	0
2000-03-20	0:00	-23.53	308.34	-495.17	-14.02	0
2000-03-21	0:00	101.19	757.42	-281.16	208.42	0
2000-03-22	0:00	25.05	529.92	-308.93	92.58	0
2000-03-23	0:00	74.59	544.38	-493.1	49.14	0
2000-03-24	0:00	-26.04	503.31	-357.67	22.41	0
2000-03-27	0:00	66.72	425.69	-466.43	76.62	0
2000-03-28	0:00	157.91	451.68	-210.92	149.27	0
2000-03-29	0:00	-8.14	445.07	-248.74	133.2	0
2000-03-30	0:00	-131.56	346	-349.75	-84.9	0
2000-03-31	0:00	-36.16	418	-581.54	-155.6	0
2000-04-03	0:00	-4.1	315.93	-579.07	-89.66	0
2000-04-04	0:00	70.32	410.26	-369.62	-29	0
2000-04-05	0:00	47.27	356.39	-82.83	44.55	0
2000-04-06	0:00	-112.3	353.41	-448.01	-114.8	0
2000-04-07	0:00	40.03	415.02	-355.86	102.43	0
2000-04-10	0:00	42.58	448.26	-280.45	113.43	0
2000-04-11	0:00	59.88	668.97	-403.99	65.45	0
2000-04-12	0:00	32.99	498.21	-176.59	23.82	0
2000-04-13	0:00	-176.59	-101	-615.46	-228.13	0
2000-04-14	0:00	62.82	464.44	-211.59	125.56	0
2000-04-17	0:00	43.81	337.94	-304.46	-1.55	0
2000-04-18	0:00	2.72	258.3	-234.56	-28.26	0
2000-04-19	0:00	26.87	304.5	-469.55	21.03	0
2000-04-20	0:00	-79.85	223.37	-578.27	-170.34	0
2000-04-21	0:00	-21.88	301.8	-224.64	14.82	0
2000-04-24	0:00	-39.14	67.93	-399.9	-110.47	0
2000-04-25	0:00	131.73	460.68	-435.06	73.11	0
2000-04-26	0:00	23.77	599.21	-501.2	36.62	0
2000-04-27	0:00	76.27	532.93	-190.08	55.95	0
2000-04-28	0:00	-15.54	410.26	-92.35	49.25	0
2000-05-01	0:00	-135.96	368.92	-614.88	-149.15	0
2000-05-02	0:00	52.82	486.15	-307.05	14.51	0
2000-05-03	0:00	-83.54	390.39	-325.55	-56.36	0
2000-05-04	0:00	102.01	563.58	-109.36	264.18	0
2000-05-05	0:00	-13.48	273.52	-428.85	-24.11	0
2000-05-08	0:00	1.71	441.07	-302.66	45.63	0
2000-05-09	0:00	-34.22	407.01	-549.72	-140	0
2000-05-10	0:00	58.87	450.34	-410.01	92.59	0
2000-05-11	0:00	39.23	441.83	-356.26	64.74	0
2000-05-12	0:00	-30.5	544.51	-470.75	0.49	0
2000-05-15	0:00	54.74	389.14	-270.94	85.18	0
2000-05-16	0:00	-70.03	268.43	-508.38	-88.88	0
2000-05-17	0:00	-71.39	260.77	-436.25	-40.11	0
2000-05-18	0:00	-37.09	477.01	-384.28	3.95	0
2000-05-19	0:00	146.81	725.22	-164.43	276.54	0
2000-05-22	0:00	-65.55	386.76	-474.56	-60.02	0
2000-05-23	0:00	-65.94	73.16	-373.4	-112.58	0
2000-05-24	0:00	-88.16	228.47	-636.56	-88.38	0
2000-05-25	0:00	73.7	559.41	-433.87	17.33	0
2000-05-26	0:00	-26.99	272.35	-265.38	93.69	0
2000-05-29	0:00	62.42	453.04	-392.25	-29.31	0
2000-05-30	0:00	-77.26	277.26	-344.09	3.85	0
2000-05-31	0:00	-3.7	574.27	-483.29	-30.18	0
2000-06-01	0:00	-17.84	402.77	-316.83	29.44	0
2000-06-02	0:00	19.06	348.18	-412.3	-81.8	0
2000-06-05	0:00	83.44	486.06	-241.58	26.99	0
2000-06-06	0:00	-35.52	387.23	-509.34	-124.36	0
2000-06-07	0:00	-56.58	214.12	-375.96	-117.3	0
2000-06-08	0:00	81.75	533.44	-322.59	87.81	0
2000-06-09	0:00	-13.1	564.04	-587.95	-65.04	0
2000-06-12	0:00	77.92	319.46	-358.92	94	0
2000-06-13	0:00	-35.93	400.5	-332.62	7.76	0
2000-06-14	0:00	109.95	343.95	-407.19	121.11	0
2000-06-15	0:00	-98.65	189.43	-604.2	-159.94	0
2000-06-16	0:00	-81.52	414.74	-564.98	-173.8	0
2000-06-19	0:00	93.26	493.65	-245.89	53.51	0
2000-06-20	0:00	-54.75	182.06	-266.28	-108.91	0
2000-06-21	0:00	-18.51	332.82	-685.61	-55.48	0
2000-06-22	0:00	-84.18	322.19	-219.08	17.1	0
2000-06-23	0:00	-31.65	227.79	-457.94	-92.25	0
2000-06-26	0:00	-75.98	406.94	-360.63	-58.09	0
2000-06-27	0:00	-42	165.2	-381.55	-113.72	0
2000-06-28	0:00	-61.78	267.8	-530.26	-98.67	0
2000-06-29	0:00	-34.69	311.23	-611.22	-167.42	0
2000-06-30	0:00	92.93	559.13	-389.65	91.36	0
2000-07-03	0:00	80.81	249.6	-485.19	-20.47	0
2000-07-04	0:00	54.95	584.11	-272.23	123.75	0
2000-07-05	0:00	-11.02	352.5	-172.84	67.3	0
2000-07-06	0:00	58.19	557.7	-262.31	101.55	0
2000-07-07	0:00	-9.4	315.09	-273.28	-13.33	0
2000-07-10	0:00	-31.15	329.39	-470.89	-22.05	0
2000-07-11	0:00	-10.92	432.06	-325.35	-26.88	0
2000-07-12	0:00	-89.78	305.24	-597.6	-183.09	0
2000-07-13	0:00	78.7	278.39	-335.29	56.16	0
2000-07-14	0:00	52.61	344.19	-384.9	32.27	0
2000-07-17	0:00	-94.12	94.33	-444.8	-151.81	0
2000-07-18	0:00	51.39	472.34	-451.19	45.88	0
2000-07-19	0:00	59.01	470.16	-171.23	149.43	0
2000-07-20	0:00	11.38	225.85	-416.87	-95	0
2000-07-21	0:00	160.06	662.05	-190.89	210.47	0
2000-07-24	0:00	-30.57	309.09	-464.63	-72.87	0
2000-07-25	0:00	57.26	443.96	-330.82	90.95	0
2000-07-26	0:00	33.45	437.34	-353.42	-5.71	0
2000-07-27	0:00	92.03	470.37	-408.17	86.05	0
2000-07-28	0:00	-90.64	231.42	-668.32	-196.69	0
2000-07-31	0:00	17.03	444.31	-586.94	-30.88	0
2000-08-01	0:00	9.77	281.06	-198.74	62.97	0
2000-08-02	0:00	61.92	465.92	-339.98	22.23	0
2000-08-03	0:00	-13.44	436.98	-476.83	-41.6	0
2000-08-04	0:00	-33.72	397.29	-319.15	-39.82	0
2000-08-07	0:00	-16.7	307.52	-532.57	-102.06	0
2000-08-08	0:00	118	390.29	-125.25	117.58	0
2000-08-09	0:00	-35.88	412	-460.25	-23.8	0
2000-08-10	0:00	39.43	427.92	-456.23	22.5	0
2000-08-11	0:00	-40.17	383.74	-439.79	-2.72	0
2000-08-14	0:00	53.32	416.18	-128.59	-3.93	0
2000-08-15	0:00	41.81	261.12	-136.84	45.05	0
2000-08-16	0:00	-10.2	374.4	-252.36	44.94	0
2000-08-17	0:00	47.9	334.58	-380.27	55.98	0
